trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
50,False,"{'a': 0.5, 'e': 0.07694497527671314}",20,7,15.10686139660464,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
51,False,"{'a': 0.5, 'e': 0.07309772651287748}",20,0,26.11176951412885,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
52,False,"{'a': 0.5, 'e': 0.0694428401872336}",20,0,27.157295542883134,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
53,False,"{'a': 0.5, 'e': 0.0659706981778719}",20,0,25.843927249569266,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
54,False,"{'a': 0.5, 'e': 0.0626721632689783}",20,0,28.470173127370472,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
55,False,"{'a': 0.5, 'e': 0.059538555105529384}",20,0,29.28364666342859,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
56,False,"{'a': 0.5, 'e': 0.05656162735025291}",25,0,34.018308378214705,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
57,False,"{'a': 0.5, 'e': 0.053733545982740265}",20,0,21.90266327632112,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
58,False,"{'a': 0.5, 'e': 0.05104686868360325}",25,0,27.480275208418387,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
59,False,"{'a': 0.5, 'e': 0.04849452524942309}",20,0,28.698009672218195,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1,True,"{'a': 0, 'e': 0}",20,0,25.499330018801093,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2,True,"{'a': 0, 'e': 0}",20,0,21.227563353985104,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3,True,"{'a': 0, 'e': 0}",20,0,6.819164777605362,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
4,True,"{'a': 0, 'e': 0}",25,0,31.116348533094506,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
5,True,"{'a': 0, 'e': 0}",20,12,13.480817622949479,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",25,11,13.094217031903451,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",25,1,38.044781393196004,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",30,0,39.678027676012725,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
9,True,"{'a': 0, 'e': 0}",20,8,20.388642431544792,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",30,13,30.695389890470846,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
