trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
18,False,"{'a': 0.3, 'e': 0.3177714547665746}",30,12,20.755519410471305,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
19,False,"{'a': 0.3, 'e': 0.30188288202824587}",20,4,-14.918069954230225,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
20,False,"{'a': 0.3, 'e': 0.28678873792683357}",20,12,4.924255124562239,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
21,False,"{'a': 0.3, 'e': 0.27244930103049186}",25,15,-31.703950941396712,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
22,False,"{'a': 0.3, 'e': 0.2588268359789673}",30,0,-40.86418597331059,"{0: 23, 1: 5, 2: 1, 3: 0, 4: 1}",0
23,False,"{'a': 0.3, 'e': 0.2458854941800189}",30,9,-43.848257648143864,"{0: 16, 1: 3, 2: 0, 3: 1, 4: 1}",1
24,False,"{'a': 0.3, 'e': 0.23359121947101794}",20,0,-24.8800538108296,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
25,False,"{'a': 0.3, 'e': 0.22191165849746702}",20,15,-14.738108121534575,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
26,False,"{'a': 0.3, 'e': 0.21081607557259366}",20,6,18.79427515128035,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
27,False,"{'a': 0.3, 'e': 0.20027527179396395}",25,8,17.90904135102616,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
28,False,"{'a': 0.3, 'e': 0.19026150820426574}",35,8,-20.257889044697574,"{0: 24, 1: 1, 2: 1, 3: 0, 4: 1}",1
29,False,"{'a': 0.3, 'e': 0.18074843279405245}",25,7,19.913936464109664,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
30,False,"{'a': 0.3, 'e': 0.1717110111543498}",20,13,12.41654650351835,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,False,"{'a': 0.3, 'e': 0.1631254605966323}",25,6,13.864075026010983,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
32,False,"{'a': 0.3, 'e': 0.15496918756680067}",25,0,20.774172819968992,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
33,False,"{'a': 0.3, 'e': 0.14722072818846063}",20,10,19.73895361047053,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,False,"{'a': 0.3, 'e': 0.1398596917790376}",20,1,9.444758484921133,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 0}",1
35,False,"{'a': 0.3, 'e': 0.1328667071900857}",30,1,-23.306047583213594,"{0: 24, 1: 4, 2: 0, 3: 0, 4: 1}",1
36,False,"{'a': 0.3, 'e': 0.1262233718305814}",30,12,-3.316174704228172,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
37,False,"{'a': 0.3, 'e': 0.11991220323905233}",20,13,13.470096762930655,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,False,"{'a': 0.3, 'e': 0.11391659307709971}",25,8,17.736119491092488,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
39,False,"{'a': 0.3, 'e': 0.10822076342324471}",20,13,-7.800388684398184,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
40,False,"{'a': 0.3, 'e': 0.10280972525208247}",30,16,14.391297134034819,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
41,False,"{'a': 0.3, 'e': 0.09766923898947834}",30,4,-11.182628164055176,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 1}",1
42,False,"{'a': 0.3, 'e': 0.09278577704000442}",20,7,20.86141477859188,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,False,"{'a': 0.3, 'e': 0.08814648818800419}",20,8,8.140359009654546,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
44,False,"{'a': 0.3, 'e': 0.08373916377860398}",20,14,7.852778319403764,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
45,False,"{'a': 0.3, 'e': 0.07955220558967377}",20,6,12.116718314721362,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
46,False,"{'a': 0.3, 'e': 0.07557459531019008}",25,12,22.42446560206993,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,False,"{'a': 0.3, 'e': 0.07179586554468056}",20,12,15.84755134197173,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
48,False,"{'a': 0.3, 'e': 0.06820607226744653}",20,1,20.85753041969385,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
49,False,"{'a': 0.3, 'e': 0.0647957686540742}",25,4,1.2896854536724427,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
50,False,"{'a': 0.3, 'e': 0.06155598022137049}",25,11,28.86338937732413,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
51,False,"{'a': 0.3, 'e': 0.05847818121030196}",25,0,-5.01435201313712,"{0: 21, 1: 3, 2: 0, 3: 1, 4: 0}",0
52,False,"{'a': 0.3, 'e': 0.05555427214978686}",20,1,16.559142521002016,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
53,False,"{'a': 0.3, 'e': 0.052776558542297514}",20,5,15.020057299179118,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
54,False,"{'a': 0.3, 'e': 0.05013773061518263}",20,0,29.870626319088636,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
55,False,"{'a': 0.3, 'e': 0.0476308440844235}",20,11,5.364375875001687,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",30,6,38.207798387606836,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",30,8,26.77418005316266,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",25,3,37.42630340596225,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,11,16.624486488535297,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",35,18,29.529350106155725,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,5,21.29177955417731,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",30,16,20.27892153397589,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,4,25.216305642951884,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",25,10,28.374777826629607,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,7,19.90339195248754,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
