trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
43,False,"{'a': 0.7, 'e': 0.11018311023500525}",25,9,7.892288242648418,"{0: 13, 1: 3, 2: 0, 3: 0, 4: 0}",1
44,False,"{'a': 0.7, 'e': 0.10467395472325498}",20,6,25.6133547658388,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
45,False,"{'a': 0.7, 'e': 0.09944025698709223}",20,2,25.156107864437274,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,False,"{'a': 0.7, 'e': 0.09446824413773762}",30,0,35.17035147806498,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",1
47,False,"{'a': 0.7, 'e': 0.08974483193085074}",30,14,25.422617742586613,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
48,False,"{'a': 0.7, 'e': 0.0852575903343082}",25,3,29.125248828497593,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
49,False,"{'a': 0.7, 'e': 0.08099471081759278}",20,10,16.015001515305514,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
50,False,"{'a': 0.7, 'e': 0.07694497527671314}",20,12,7.465855499014707,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
51,False,"{'a': 0.7, 'e': 0.07309772651287748}",20,5,15.875286276647566,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
52,False,"{'a': 0.7, 'e': 0.0694428401872336}",20,6,16.329556133743655,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
53,False,"{'a': 0.7, 'e': 0.0659706981778719}",20,4,12.760904108422393,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
54,False,"{'a': 0.7, 'e': 0.0626721632689783}",25,11,25.51261920715851,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,False,"{'a': 0.7, 'e': 0.059538555105529384}",30,11,24.27960266427534,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
56,False,"{'a': 0.7, 'e': 0.05656162735025291}",30,17,23.757258178891078,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
57,False,"{'a': 0.7, 'e': 0.053733545982740265}",25,0,23.58725569807435,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
58,False,"{'a': 0.7, 'e': 0.05104686868360325}",25,16,17.122414741977323,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
59,False,"{'a': 0.7, 'e': 0.04849452524942309}",30,7,26.27638142219876,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,4,19.69481945302177,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,0,28.746051691740696,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3,True,"{'a': 0, 'e': 0}",20,3,30.924434153341153,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",25,8,28.992019973397923,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",25,8,32.41029556496389,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",25,7,32.84697029451608,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",25,6,31.204326970642118,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,12,2.2600402097427748,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,3,10.024955591165721,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",25,13,13.322240125336926,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
