trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
45,False,"{'a': 0.3, 'e': 0.09944025698709223}",25,0,35.07371908454543,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
46,False,"{'a': 0.3, 'e': 0.09446824413773762}",20,0,26.79478982209532,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
47,False,"{'a': 0.3, 'e': 0.08974483193085074}",30,0,44.12632290959928,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
48,False,"{'a': 0.3, 'e': 0.0852575903343082}",20,0,26.78443344327435,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
49,False,"{'a': 0.3, 'e': 0.08099471081759278}",25,16,1.1638043504579996,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
50,False,"{'a': 0.3, 'e': 0.07694497527671314}",20,0,27.00911431545883,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
51,False,"{'a': 0.3, 'e': 0.07309772651287748}",20,6,15.30532468100023,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
52,False,"{'a': 0.3, 'e': 0.0694428401872336}",25,0,36.51885263941555,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
53,False,"{'a': 0.3, 'e': 0.0659706981778719}",20,0,28.77702531303885,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
54,False,"{'a': 0.3, 'e': 0.0626721632689783}",20,0,22.113593367321062,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
55,False,"{'a': 0.3, 'e': 0.059538555105529384}",25,11,22.534766033108415,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
56,False,"{'a': 0.3, 'e': 0.05656162735025291}",20,0,23.724042631307675,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
57,False,"{'a': 0.3, 'e': 0.053733545982740265}",20,0,13.389706131778178,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
58,False,"{'a': 0.3, 'e': 0.05104686868360325}",30,2,50.46729818741243,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
59,False,"{'a': 0.3, 'e': 0.04849452524942309}",20,7,20.899257657025434,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,0,11.895678892582525,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
2,True,"{'a': 0, 'e': 0}",30,0,45.22461516122711,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
3,True,"{'a': 0, 'e': 0}",20,3,29.361811013040718,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,0,25.991077838472666,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5,True,"{'a': 0, 'e': 0}",25,6,34.63917859825505,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",25,13,14.56329784704015,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",25,5,24.002388523348053,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,1,20.401826376997995,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",25,17,13.949581571444039,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",25,11,24.752586531667614,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
