trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
57,False,"{'a': 0.5, 'e': 0.053733545982740265}",20,7,26.90013688424082,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
58,False,"{'a': 0.5, 'e': 0.05104686868360325}",20,0,23.24746474232552,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
59,False,"{'a': 0.5, 'e': 0.04849452524942309}",35,17,22.634025005341435,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",25,13,19.36382083956407,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",25,0,36.6600569213436,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3,True,"{'a': 0, 'e': 0}",25,9,27.141078207282863,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",25,14,13.030306579861236,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",25,0,36.34527869385879,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
6,True,"{'a': 0, 'e': 0}",20,8,25.428500335928803,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",20,9,18.811008443333744,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",25,6,33.893436237606934,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,4,29.194869615009384,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",30,12,32.21703255294096,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
