trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
40,False,"{'a': 0.7, 'e': 0.1285121565651031}",30,8,15.546324696213098,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
41,False,"{'a': 0.7, 'e': 0.12208654873684793}",20,5,10.826305657889634,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
42,False,"{'a': 0.7, 'e': 0.11598222130000553}",20,8,25.057127078286804,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,False,"{'a': 0.7, 'e': 0.11018311023500525}",20,12,16.3694312183584,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
44,False,"{'a': 0.7, 'e': 0.10467395472325498}",20,0,4.633774604466879,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
45,False,"{'a': 0.7, 'e': 0.09944025698709223}",25,14,-32.56504517544653,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
46,False,"{'a': 0.7, 'e': 0.09446824413773762}",25,0,-14.038468919883979,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
47,False,"{'a': 0.7, 'e': 0.08974483193085074}",30,14,-23.00424900334057,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 1}",1
48,False,"{'a': 0.7, 'e': 0.0852575903343082}",20,0,9.798121845965257,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
49,False,"{'a': 0.7, 'e': 0.08099471081759278}",20,12,3.5778061067474147,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
50,False,"{'a': 0.7, 'e': 0.07694497527671314}",35,0,17.949998456463007,"{0: 30, 1: 5, 2: 0, 3: 0, 4: 0}",0
51,False,"{'a': 0.7, 'e': 0.07309772651287748}",25,9,27.298793020987958,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
52,False,"{'a': 0.7, 'e': 0.0694428401872336}",25,5,28.04199451715129,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
53,False,"{'a': 0.7, 'e': 0.0659706981778719}",20,7,14.401671830092727,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
54,False,"{'a': 0.7, 'e': 0.0626721632689783}",20,0,31.11146996804897,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
55,False,"{'a': 0.7, 'e': 0.059538555105529384}",20,12,13.695460134922854,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
56,False,"{'a': 0.7, 'e': 0.05656162735025291}",30,6,40.99877722793184,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
57,False,"{'a': 0.7, 'e': 0.053733545982740265}",20,0,10.466321758530277,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
58,False,"{'a': 0.7, 'e': 0.05104686868360325}",25,9,11.021305723458186,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
59,False,"{'a': 0.7, 'e': 0.04849452524942309}",25,17,15.141732689055239,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",30,7,24.44163327122883,"{0: 21, 1: 2, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,0,20.112414274608646,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
3,True,"{'a': 0, 'e': 0}",20,2,17.609571455789965,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,0,30.87969499146913,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5,True,"{'a': 0, 'e': 0}",20,9,22.80182399247987,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,10,17.3533359653766,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",20,11,17.102468338085092,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",30,0,34.173106315775776,"{0: 28, 1: 2, 2: 0, 3: 0, 4: 0}",0
9,True,"{'a': 0, 'e': 0}",20,0,27.28156216079966,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
10,True,"{'a': 0, 'e': 0}",25,15,17.01748805935427,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
