trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
52,False,"{'a': 0.7, 'e': 0.0694428401872336}",25,10,15.154649317738698,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
53,False,"{'a': 0.7, 'e': 0.0659706981778719}",20,0,22.00193819351221,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
54,False,"{'a': 0.7, 'e': 0.0626721632689783}",20,8,24.540525927648673,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,False,"{'a': 0.7, 'e': 0.059538555105529384}",20,8,23.661164889567956,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
56,False,"{'a': 0.7, 'e': 0.05656162735025291}",30,21,16.708099516783797,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
57,False,"{'a': 0.7, 'e': 0.053733545982740265}",25,5,12.893687113404471,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",1
58,False,"{'a': 0.7, 'e': 0.05104686868360325}",20,0,32.17759643690555,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
59,False,"{'a': 0.7, 'e': 0.04849452524942309}",20,0,28.79749244295447,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1,True,"{'a': 0, 'e': 0}",25,0,33.4635319887103,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
2,True,"{'a': 0, 'e': 0}",30,16,23.86519678643827,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",30,0,33.54610066261759,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
4,True,"{'a': 0, 'e': 0}",35,6,47.33815112328102,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",30,0,38.8361784048752,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
6,True,"{'a': 0, 'e': 0}",20,10,19.242873787941406,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",20,2,21.93165963373844,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",30,0,42.776174739281196,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
9,True,"{'a': 0, 'e': 0}",20,6,24.56096480842132,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",25,12,21.913017625254113,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
